"","X","servidor","aplicacion","DataCenter","tipo","Powerstate","fv","capacidad_fantasia","capacidad_usada","capacidad_asignada","n_app","consumo_dividido_asignado","consumo_dividido_usado","consumo_dividido_fantasia"
"3204",3331,"tqesxappspac64","ESX","QRO","ESX","poweredOn","fisico",157.328851666667,254.904481666667,412.233333333333,1,412.233333333333,254.904481666667,157.328851666667
"3205",3317,"tqesxappspac65","ESX","QRO","ESX","poweredOn","fisico",65.4680970982143,33.7604743303571,99.2285714285714,1,99.2285714285714,33.7604743303571,65.4680970982143
"3206",3425,"tqesxappspac67","ESX","QRO","ESX","poweredOn","fisico",157.328851666667,254.904481666667,412.233333333333,1,412.233333333333,254.904481666667,157.328851666667
"3207",3437,"tqesxappspac73","ESX","QRO","ESX","poweredOn","fisico",157.328851666667,254.904481666667,412.233333333333,1,412.233333333333,254.904481666667,157.328851666667
"3208",3308,"tqesxappspac83","ESX","QRO","ESX","poweredOn","fisico",20.6518813716404,82.7231186283596,103.375,1,103.375,82.7231186283596,20.6518813716404
"3209",3352,"tqesxappsrm01","ESX","QRO","ESX","poweredOn","fisico",595.110048174603,387.606618492064,982.716666666667,1,982.716666666667,387.606618492064,595.110048174603
"3210",3321,"tqesxappsrm02","ESX","QRO","ESX","poweredOn","fisico",58.931615609499,15.468384390501,74.4,1,74.4,15.468384390501,58.931615609499
"3211",3452,"tqesxbdsrm01","ESX","QRO","ESX","poweredOn","fisico",1577.6810394246,444.185627242064,2021.86666666667,1,2021.86666666667,444.185627242064,1577.6810394246
"3212",3364,"tqesxbdsrm02","ESX","QRO","ESX","poweredOn","fisico",240.289596234499,65.810403765501,306.1,1,306.1,65.810403765501,240.289596234499
"3213",3380,"tqesxbosspac02","ESX","QRO","ESX","poweredOn","fisico",246.25456,314.94544,561.2,1,561.2,314.94544,246.25456
"3214",3358,"tqesxbosspac03","ESX","QRO","ESX","poweredOn","fisico",246.25456,314.94544,561.2,1,561.2,314.94544,246.25456
"3215",3314,"tqesxdbspac02","ESX","QRO","ESX","poweredOn","fisico",375.893597085327,636.756402914672,1012.65,1,1012.65,636.756402914672,375.893597085327
"3216",3365,"tqesxdbspac03","ESX","QRO","ESX","poweredOn","fisico",400.371463010386,864.021394132471,1264.39285714286,1,1264.39285714286,864.021394132471,400.371463010386
"3217",3463,"tqesxdbspac04","ESX","QRO","ESX","poweredOn","fisico",400.396461563627,864.02139557923,1264.41785714286,1,1264.41785714286,864.02139557923,400.396461563627
"3218",3329,"tqesxdbspac05","ESX","QRO","ESX","poweredOn","fisico",400.371463010386,864.021394132471,1264.39285714286,1,1264.39285714286,864.021394132471,400.371463010386
"3219",3424,"tqesxdbspac07","ESX","QRO","ESX","poweredOn","fisico",523.348642313014,757.226357686986,1280.575,1,1280.575,757.226357686986,523.348642313014
"3220",3343,"tqesxdbspac08","ESX","QRO","ESX","poweredOn","fisico",400.371463010386,864.021394132471,1264.39285714286,1,1264.39285714286,864.021394132471,400.371463010386
"3221",3322,"tqesxdbspac09","ESX","QRO","ESX","poweredOn","fisico",400.396461563627,864.02139557923,1264.41785714286,1,1264.41785714286,864.02139557923,400.396461563627
"3222",3319,"tqesxdbspac10","ESX","QRO","ESX","poweredOn","fisico",521.639056429698,2823.97880071316,3345.61785714286,1,3345.61785714286,2823.97880071316,521.639056429698
"3223",3307,"tqesxdbspac11","ESX","QRO","ESX","poweredOn","fisico",70.8480980145278,147.918568652139,218.766666666667,1,218.766666666667,147.918568652139,70.8480980145278
"3224",3339,"tqesxdbspac12","ESX","QRO","ESX","poweredOn","fisico",87.8391980145279,152.627468652139,240.466666666667,1,240.466666666667,152.627468652139,87.8391980145279
"3225",3431,"tqesxdbspac13","ESX","QRO","ESX","poweredOn","fisico",70.8480980145278,147.918568652139,218.766666666667,1,218.766666666667,147.918568652139,70.8480980145278
"3226",3332,"tqesxdbspac201","ESX","QRO","ESX","poweredOn","fisico",1337.68862900023,1831.01137099977,3168.7,1,3168.7,1831.01137099977,1337.68862900023
"3227",3348,"tqesxdbspac202","ESX","QRO","ESX","poweredOn","fisico",3.91,2.89,6.8,1,6.8,2.89,3.91
"3228",3457,"tqesxdbspac208","ESX","QRO","ESX","poweredOn","fisico",1454.85214980469,3696.84785019531,5151.7,1,5151.7,3696.84785019531,1454.85214980469
"3229",3423,"tqesxdbxspac02","ESX","QRO","ESX","poweredOn","fisico",24.4778659250586,227.264991217799,251.742857142857,1,251.742857142857,227.264991217799,24.4778659250586
"3230",3368,"tqesxlabspac01","ESX","QRO","ESX","poweredOn","fisico",415.408501101516,532.791498898484,948.2,1,948.2,532.791498898484,415.408501101516
"3231",3449,"tqesxlabspac02","ESX","QRO","ESX","poweredOn","fisico",415.226252580806,532.573747419194,947.8,1,947.8,532.573747419194,415.226252580806
"3232",3376,"tqesxlabspac03","ESX","QRO","ESX","poweredOn","fisico",415.364714119267,532.735285880733,948.1,1,948.1,532.735285880733,415.364714119267
"3233",3409,"tqesxlabspac04","ESX","QRO","ESX","poweredOn","fisico",415.273589858912,532.626410141088,947.9,1,947.9,532.626410141088,415.273589858912
"3234",3349,"tqesxwebspac02","ESX","QRO","ESX","poweredOn","fisico",214.319586089065,220.33596946649,434.655555555556,1,434.655555555556,220.33596946649,214.319586089065
"3235",3351,"tqesxwebspac04","ESX","QRO","ESX","poweredOn","fisico",214.319586089065,220.33596946649,434.655555555556,1,434.655555555556,220.33596946649,214.319586089065
"3236",3455,"tqesxwebspac05","ESX","QRO","ESX","poweredOn","fisico",214.319586089065,220.33596946649,434.655555555556,1,434.655555555556,220.33596946649,214.319586089065
"3237",3454,"tqesxwebspac06","ESX","QRO","ESX","poweredOn","fisico",214.319586089065,220.33596946649,434.655555555556,1,434.655555555556,220.33596946649,214.319586089065
"3238",3370,"tqesxwebspac08","ESX","QRO","ESX","poweredOn","fisico",17.2963299438795,28.2893843418348,45.5857142857143,1,45.5857142857143,28.2893843418348,17.2963299438795
"3239",3407,"tqesxwebspac09","ESX","QRO","ESX","poweredOn","fisico",17.2963299438795,28.2893843418348,45.5857142857143,1,45.5857142857143,28.2893843418348,17.2963299438795
"3240",3315,"tqesxwebspac100","ESX","QRO","ESX","poweredOn","fisico",15.3593404456298,6.51208812579874,21.8714285714286,1,21.8714285714286,6.51208812579874,15.3593404456298
"3241",3476,"tqesxwebspac101","ESX","QRO","ESX","poweredOn","fisico",15.3593404456298,6.51208812579874,21.8714285714286,1,21.8714285714286,6.51208812579874,15.3593404456298
"3242",3475,"tqesxwebspac102","ESX","QRO","ESX","poweredOn","fisico",42.7472948269156,10.5627051730844,53.31,1,53.31,10.5627051730844,42.7472948269156
"3243",3474,"tqesxwebspac103","ESX","QRO","ESX","poweredOn","fisico",42.7472948269156,10.5627051730844,53.31,1,53.31,10.5627051730844,42.7472948269156
"3244",3398,"tqesxwebspac104","ESX","QRO","ESX","poweredOn","fisico",26.6612893815636,6.6887106184364,33.35,1,33.35,6.6887106184364,26.6612893815636
"3245",3372,"tqesxwebspac106","ESX","QRO","ESX","poweredOn","fisico",15.5018630882925,2.51813691170751,18.02,1,18.02,2.51813691170751,15.5018630882925
"3246",3363,"tqesxwebspac108","ESX","QRO","ESX","poweredOn","fisico",15.5018630882925,2.51813691170751,18.02,1,18.02,2.51813691170751,15.5018630882925
"3247",3391,"tqesxwebspac110","ESX","QRO","ESX","poweredOn","fisico",145.456923376118,106.109743290548,251.566666666667,1,251.566666666667,106.109743290548,145.456923376118
"3248",3469,"tqesxwebspac112","ESX","QRO","ESX","poweredOn","fisico",145.456923376118,106.109743290548,251.566666666667,1,251.566666666667,106.109743290548,145.456923376118
"3249",3434,"tqesxwebspac13","ESX","QRO","ESX","poweredOn","fisico",201.1213359375,162.3186640625,363.44,1,363.44,162.3186640625,201.1213359375
"3250",3359,"tqesxwebspac132","ESX","QRO","ESX","poweredOn","fisico",90.263671875,26.736328125,117,1,117,26.736328125,90.263671875
"3251",3417,"tqesxwebspac14","ESX","QRO","ESX","poweredOn","fisico",201.1213359375,162.3186640625,363.44,1,363.44,162.3186640625,201.1213359375
"3252",3330,"tqesxwebspac16","ESX","QRO","ESX","poweredOn","fisico",17.2963299438795,28.2893843418348,45.5857142857143,1,45.5857142857143,28.2893843418348,17.2963299438795
"3253",3341,"tqesxwebspac17","ESX","QRO","ESX","poweredOn","fisico",17.2963299438795,28.2893843418348,45.5857142857143,1,45.5857142857143,28.2893843418348,17.2963299438795
"3254",3460,"tqesxwebspac18","ESX","QRO","ESX","poweredOn","fisico",17.2963299438795,28.2893843418348,45.5857142857143,1,45.5857142857143,28.2893843418348,17.2963299438795
"3255",3318,"tqesxwebspac19","ESX","QRO","ESX","poweredOn","fisico",17.2963299438795,28.2893843418348,45.5857142857143,1,45.5857142857143,28.2893843418348,17.2963299438795
"3256",3394,"tqesxwebspac20","ESX","QRO","ESX","poweredOn","fisico",17.2963299438795,28.2893843418348,45.5857142857143,1,45.5857142857143,28.2893843418348,17.2963299438795
"3257",3320,"tqesxwebspac200","ESX","QRO","ESX","poweredOn","fisico",243.042416938137,371.282583061863,614.325,1,614.325,371.282583061863,243.042416938137
"3258",3347,"tqesxwebspac201","ESX","QRO","ESX","poweredOn","fisico",239.808041938137,370.016958061863,609.825,1,609.825,370.016958061863,239.808041938137
"3259",3447,"tqesxwebspac202","ESX","QRO","ESX","poweredOn","fisico",239.808041938137,370.016958061863,609.825,1,609.825,370.016958061863,239.808041938137
"3260",3418,"tqesxwebspac206","ESX","QRO","ESX","poweredOn","fisico",243.168041938137,371.456958061863,614.625,1,614.625,371.456958061863,243.168041938137
"3261",3430,"tqesxwebspac217","ESX","QRO","ESX","poweredOn","fisico",1417.75955476562,488.440445234375,1906.2,1,1906.2,488.440445234375,1417.75955476562
"3262",3429,"tqesxwebspac218","ESX","QRO","ESX","poweredOn","fisico",1158.84885143039,5849.05114856961,7007.9,1,7007.9,5849.05114856961,1158.84885143039
"3263",3334,"tqesxwebspac22","ESX","QRO","ESX","poweredOn","fisico",28.4498305084746,36.9901694915254,65.44,1,65.44,36.9901694915254,28.4498305084746
"3264",3335,"tqesxwebspac23","ESX","QRO","ESX","poweredOn","fisico",28.4498305084746,36.9901694915254,65.44,1,65.44,36.9901694915254,28.4498305084746
"3265",3367,"tqesxwebspac24","ESX","QRO","ESX","poweredOn","fisico",28.4498305084746,36.9901694915254,65.44,1,65.44,36.9901694915254,28.4498305084746
"3266",3355,"tqesxwebspac25","ESX","QRO","ESX","poweredOn","fisico",28.4498305084746,36.9901694915254,65.44,1,65.44,36.9901694915254,28.4498305084746
"3267",3379,"tqesxwebspac29","ESX","QRO","ESX","poweredOn","fisico",214.319586089065,220.33596946649,434.655555555556,1,434.655555555556,220.33596946649,214.319586089065
"3268",3453,"tqesxwebspac30","ESX","QRO","ESX","poweredOn","fisico",214.319586089065,220.33596946649,434.655555555556,1,434.655555555556,220.33596946649,214.319586089065
"3269",3415,"tqesxwebspac31","ESX","QRO","ESX","poweredOn","fisico",214.319586089065,220.33596946649,434.655555555556,1,434.655555555556,220.33596946649,214.319586089065
"3270",3396,"tqesxwebspac32","ESX","QRO","ESX","poweredOn","fisico",201.1213359375,162.3186640625,363.44,1,363.44,162.3186640625,201.1213359375
"3271",3410,"tqesxwebspac35","ESX","QRO","ESX","poweredOn","fisico",201.1213359375,162.3186640625,363.44,1,363.44,162.3186640625,201.1213359375
"3272",3445,"tqesxwebspac36","ESX","QRO","ESX","poweredOn","fisico",214.319586089065,220.33596946649,434.655555555556,1,434.655555555556,220.33596946649,214.319586089065
"3273",3408,"tqesxwebspac39","ESX","QRO","ESX","poweredOn","fisico",28.4498305084746,36.9901694915254,65.44,1,65.44,36.9901694915254,28.4498305084746
"3274",3382,"tqesxwebspac50","ESX","QRO","ESX","poweredOn","fisico",201.1213359375,162.3186640625,363.44,1,363.44,162.3186640625,201.1213359375
"3275",3357,"tqesxwebspac53","ESX","QRO","ESX","poweredOn","fisico",346.332587890625,210.867412109375,557.2,1,557.2,210.867412109375,346.332587890625
"3276",3439,"tqesxwebspac57","ESX","QRO","ESX","poweredOn","fisico",346.332587890625,210.867412109375,557.2,1,557.2,210.867412109375,346.332587890625
"3277",3406,"tqesxwebspac64","ESX","QRO","ESX","poweredOn","fisico",242.466726810516,181.320773189484,423.7875,1,423.7875,181.320773189484,242.466726810516
"3278",3366,"tqesxwebspac65","ESX","QRO","ESX","poweredOn","fisico",242.466726810516,181.320773189484,423.7875,1,423.7875,181.320773189484,242.466726810516
"3279",3438,"tqesxwebspac66","ESX","QRO","ESX","poweredOn","fisico",242.466726810516,181.320773189484,423.7875,1,423.7875,181.320773189484,242.466726810516
"3280",3421,"tqesxwebspac67","ESX","QRO","ESX","poweredOn","fisico",242.466726810516,181.320773189484,423.7875,1,423.7875,181.320773189484,242.466726810516
"3281",3466,"tqesxwebspac69","ESX","QRO","ESX","poweredOn","fisico",242.466726810516,181.320773189484,423.7875,1,423.7875,181.320773189484,242.466726810516
"3282",3312,"tqesxwebspac71","ESX","QRO","ESX","poweredOn","fisico",242.466726810516,181.320773189484,423.7875,1,423.7875,181.320773189484,242.466726810516
"3283",3337,"tqesxwebspac72","ESX","QRO","ESX","poweredOn","fisico",456.786312899581,401.656742655974,858.443055555556,1,858.443055555556,401.656742655974,456.786312899581
"3284",3464,"tqesxwebspac78","ESX","QRO","ESX","poweredOn","fisico",242.466726810516,181.320773189484,423.7875,1,423.7875,181.320773189484,242.466726810516
"3285",3325,"tqesxwebspac82","ESX","QRO","ESX","poweredOn","fisico",15.3593404456298,6.51208812579874,21.8714285714286,1,21.8714285714286,6.51208812579874,15.3593404456298
"3286",3340,"tqesxwebspac83","ESX","QRO","ESX","poweredOn","fisico",15.3593404456298,6.51208812579874,21.8714285714286,1,21.8714285714286,6.51208812579874,15.3593404456298
"3287",3389,"tqesxwebspac84","ESX","QRO","ESX","poweredOn","fisico",15.3593404456298,6.51208812579874,21.8714285714286,1,21.8714285714286,6.51208812579874,15.3593404456298
"3288",3427,"tqesxwebspac86","ESX","QRO","ESX","poweredOn","fisico",15.3593404456298,6.51208812579874,21.8714285714286,1,21.8714285714286,6.51208812579874,15.3593404456298
"3289",3324,"tqesxwebspac87","ESX","QRO","ESX","poweredOn","fisico",15.3593404456298,6.51208812579874,21.8714285714286,1,21.8714285714286,6.51208812579874,15.3593404456298
"3290",3473,"tqesxwebspac89","ESX","QRO","ESX","poweredOn","fisico",42.7472948269156,10.5627051730844,53.31,1,53.31,10.5627051730844,42.7472948269156
"3291",3386,"tqesxwebspac90","ESX","QRO","ESX","poweredOn","fisico",42.7472948269156,10.5627051730844,53.31,1,53.31,10.5627051730844,42.7472948269156
"3292",3313,"tqesxwebspac91","ESX","QRO","ESX","poweredOn","fisico",42.7472948269156,10.5627051730844,53.31,1,53.31,10.5627051730844,42.7472948269156
"3293",3384,"tqesxwebspac93","ESX","QRO","ESX","poweredOn","fisico",15.5018630882925,2.51813691170751,18.02,1,18.02,2.51813691170751,15.5018630882925
"3294",3326,"tqesxwebspac95","ESX","QRO","ESX","poweredOn","fisico",15.5018630882925,2.51813691170751,18.02,1,18.02,2.51813691170751,15.5018630882925
"3295",3388,"tqesxwebspac96","ESX","QRO","ESX","poweredOn","fisico",15.5018630882925,2.51813691170751,18.02,1,18.02,2.51813691170751,15.5018630882925
"3296",3333,"tqesxwebspac99","ESX","QRO","ESX","poweredOn","fisico",145.456923376118,106.109743290548,251.566666666667,1,251.566666666667,106.109743290548,145.456923376118
"3297",3456,"tqesxwebsrm01","ESX","QRO","ESX","poweredOn","fisico",351.559993174603,84.9066734920635,436.466666666667,1,436.466666666667,84.9066734920635,351.559993174603
"3298",3346,"tqesxwebsrm02","ESX","QRO","ESX","poweredOn","fisico",134.239390609499,77.810609390501,212.05,1,212.05,77.810609390501,134.239390609499
"3299",3482,"tqevedevschf02","EVE","QRO","DESARROLLO","poweredOn","virtual",80.5835,61.4165,142,1,142,61.4165,80.5835
"3300",3480,"tqevedevschh01","EVE","QRO","DESARROLLO","poweredOn","virtual",80.5835,61.4165,142,2,71,30.70825,40.29175
"3301",3566,"tqevedevschh01","EVEREST","QRO","DESARROLLO","poweredOn","virtual",80.5835,61.4165,142,2,71,30.70825,40.29175
"3302",3491,"tqeveproapsf01","EVE","QRO","PRODUCCION","poweredOn","virtual",119.54215,49.45785,169,2,84.5,24.728925,59.771075
"3303",3560,"tqeveproapsf01","EVEREST","QRO","PRODUCCION","poweredOn","virtual",119.54215,49.45785,169,2,84.5,24.728925,59.771075
"3304",3516,"tqeveproapsh01","EVE","QRO","PRODUCCION","poweredOn","virtual",114.7089,59.2911,174,2,87,29.64555,57.35445
"3305",3559,"tqeveproapsh01","EVEREST","QRO","PRODUCCION","poweredOn","virtual",114.7089,59.2911,174,2,87,29.64555,57.35445
"3306",3512,"tqeveproautc01","EVE","QRO","PRODUCCION","poweredOn","virtual",92.5914,39.4086,132,2,66,19.7043,46.2957
"3307",3558,"tqeveproautc01","EVEREST","QRO","PRODUCCION","poweredOn","virtual",92.5914,39.4086,132,2,66,19.7043,46.2957
"3308",3499,"tqeveprodepm01","EVE","QRO","PRODUCCION","poweredOn","virtual",101.7456,30.2544,132,2,66,15.1272,50.8728
"3309",3597,"tqeveprodepm01","EVEREST","QRO","PRODUCCION","poweredOn","virtual",101.7456,30.2544,132,2,66,15.1272,50.8728
"3310",3515,"tqevepromsnf01","EVE","QRO","PRODUCCION","poweredOn","virtual",70.47845,98.52155,169,2,84.5,49.260775,35.239225
"3311",3557,"tqevepromsnf01","EVEREST","QRO","PRODUCCION","poweredOn","virtual",70.47845,98.52155,169,2,84.5,49.260775,35.239225
"3312",3495,"tqevepromsnh01","EVE","QRO","PRODUCCION","poweredOn","virtual",109.876484375,64.123515625,174,2,87,32.0617578125,54.9382421875
"3313",3587,"tqevepromsnh01","EVEREST","QRO","PRODUCCION","poweredOn","virtual",109.876484375,64.123515625,174,2,87,32.0617578125,54.9382421875
"3314",3509,"tqeveproorcl01","EVE","QRO","PRODUCCION","poweredOn","fisico",31.0879523809524,22.4120476190476,53.5,1,53.5,22.4120476190476,31.0879523809524
"3315",3489,"tqeveproorcl02","EVE","QRO","PRODUCCION","poweredOn","fisico",21.0024523809524,22.7975476190476,43.8,1,43.8,22.7975476190476,21.0024523809524
"3316",3514,"tqeveproorcl03","EVE","QRO","PRODUCCION","poweredOn","fisico",16.97885,2.32115,19.3,1,19.3,2.32115,16.97885
"3317",3506,"tqevepropiaf01","EVE","QRO","PRODUCCION","poweredOn","virtual",66.93785,90.06215,157,2,78.5,45.031075,33.468925
"3318",3556,"tqevepropiaf01","EVEREST","QRO","PRODUCCION","poweredOn","virtual",66.93785,90.06215,157,2,78.5,45.031075,33.468925
"3319",3500,"tqevepropiah01","EVE","QRO","PRODUCCION","poweredOn","virtual",111.05395,45.94605,157,2,78.5,22.973025,55.526975
"3320",3555,"tqevepropiah01","EVEREST","QRO","PRODUCCION","poweredOn","virtual",111.05395,45.94605,157,2,78.5,22.973025,55.526975
"3321",3490,"tqeveproprsf01","EVE","QRO","PRODUCCION","poweredOn","virtual",106.87208984375,62.12791015625,169,2,84.5,31.063955078125,53.436044921875
"3322",3554,"tqeveproprsf01","EVEREST","QRO","PRODUCCION","poweredOn","virtual",106.87208984375,62.12791015625,169,2,84.5,31.063955078125,53.436044921875
"3323",3486,"tqeveproprsh01","EVE","QRO","PRODUCCION","poweredOn","virtual",70.47845,98.52155,169,2,84.5,49.260775,35.239225
"3324",3553,"tqeveproprsh01","EVEREST","QRO","PRODUCCION","poweredOn","virtual",70.47845,98.52155,169,2,84.5,49.260775,35.239225
"3325",3517,"tqeveproprwc01","EVE","QRO","PRODUCCION","poweredOn","virtual",46.3848,85.6152,132,2,66,42.8076,23.1924
"3326",3552,"tqeveproprwc01","EVEREST","QRO","PRODUCCION","poweredOn","virtual",46.3848,85.6152,132,2,66,42.8076,23.1924
"3327",3508,"tqeveproprwc02","EVE","QRO","PRODUCCION","poweredOn","virtual",93.0638671875,38.9361328125,132,2,66,19.46806640625,46.53193359375
"3328",3551,"tqeveproprwc02","EVEREST","QRO","PRODUCCION","poweredOn","virtual",93.0638671875,38.9361328125,132,2,66,19.46806640625,46.53193359375
"3329",3497,"tqeveprowebp01","EVE","QRO","PRODUCCION","poweredOn","virtual",46.3848,85.6152,132,2,66,42.8076,23.1924
"3330",3550,"tqeveprowebp01","EVEREST","QRO","PRODUCCION","poweredOn","virtual",46.3848,85.6152,132,2,66,42.8076,23.1924
"3331",3484,"tqeveprowebp02","EVE","QRO","PRODUCCION","poweredOn","virtual",84.4932,47.5068,132,2,66,23.7534,42.2466
"3332",3549,"tqeveprowebp02","EVEREST","QRO","PRODUCCION","poweredOn","virtual",84.4932,47.5068,132,2,66,23.7534,42.2466
"3333",3519,"tqeverprotoolf1","EVER","QRO","PRODUCCION","poweredOn","virtual",48.40625,15.59375,64,2,32,7.796875,24.203125
"3334",3548,"tqeverprotoolf1","EVEREST","QRO","PRODUCCION","poweredOn","virtual",48.40625,15.59375,64,2,32,7.796875,24.203125
